Zipcode;State;City;ZipCodeType;LocationType
11040;NY;LAKEVILLE ESTATES;STANDARD;NOT ACCEPTABLE
11040;NY;N H P;STANDARD;NOT ACCEPTABLE
11040;NY;NO NEW HYDE PARK;STANDARD;NOT ACCEPTABLE
11042;NY;NEW HYDE PARK;STANDARD;PRIMARY
11042;NY;N NEW HYDE PK;STANDARD;ACCEPTABLE
11042;NY;NORTH NEW HYDE PARK;STANDARD;ACCEPTABLE
11042;NY;LAKE SUCCESS;STANDARD;NOT ACCEPTABLE
11050;NY;PORT WASHINGTON;STANDARD;PRIMARY
11050;NY;PRT WASHINGTN;STANDARD;ACCEPTABLE
11050;NY;SANDS POINT;STANDARD;ACCEPTABLE
11050;NY;BAXTER ESTATES;STANDARD;NOT ACCEPTABLE
11050;NY;HARBOR ACRES;STANDARD;NOT ACCEPTABLE
11050;NY;MANORHAVEN;STANDARD;NOT ACCEPTABLE
11050;NY;PORT WASH;STANDARD;NOT ACCEPTABLE
11050;NY;PR WASH;STANDARD;NOT ACCEPTABLE
11050;NY;PR WSHNGTN;STANDARD;NOT ACCEPTABLE
11050;NY;PT WASH;STANDARD;NOT ACCEPTABLE
11050;NY;THE TERRACE;STANDARD;NOT ACCEPTABLE
11051;NY;PORT WASHINGTON;UNIQUE;PRIMARY
11051;NY;PRT WASHINGTN;UNIQUE;ACCEPTABLE
11051;NY;PUBLISHERS CLEARING HSE BRM;UNIQUE;NOT ACCEPTABLE
11052;NY;PORT WASHINGTON;UNIQUE;PRIMARY
11052;NY;PRT WASHINGTN;UNIQUE;ACCEPTABLE
11052;NY;PUBLISHERS CLEAR HOUSE;UNIQUE;NOT ACCEPTABLE
11053;NY;PORT WASHINGTON;UNIQUE;PRIMARY
11053;NY;PRT WASHINGTN;UNIQUE;ACCEPTABLE
11053;NY;PUBLISHERS CLEARING HOUSE;UNIQUE;NOT ACCEPTABLE
11054;NY;PORT WASHINGTON;UNIQUE;PRIMARY
11054;NY;PRT WASHINGTN;UNIQUE;ACCEPTABLE
11054;NY;PUBLISHERS CLEARING HOUSE;UNIQUE;NOT ACCEPTABLE
11055;NY;PORT WASHINGTON;UNIQUE;PRIMARY
11055;NY;PRT WASHINGTN;UNIQUE;ACCEPTABLE
11055;NY;PUBLISHERS CLEARING HOUSE;UNIQUE;NOT ACCEPTABLE
10301;NY;STATEN ISLAND;STANDARD;PRIMARY
10302;NY;STATEN ISLAND;STANDARD;PRIMARY
10303;NY;STATEN ISLAND;STANDARD;PRIMARY
10304;NY;STATEN ISLAND;STANDARD;PRIMARY
10305;NY;STATEN ISLAND;STANDARD;PRIMARY
10306;NY;STATEN ISLAND;STANDARD;PRIMARY
10307;NY;STATEN ISLAND;STANDARD;PRIMARY
10308;NY;STATEN ISLAND;STANDARD;PRIMARY
10309;NY;STATEN ISLAND;STANDARD;PRIMARY
10310;NY;STATEN ISLAND;STANDARD;PRIMARY
10311;NY;STATEN ISLAND;STANDARD;PRIMARY
10312;NY;STATEN ISLAND;STANDARD;PRIMARY
10313;NY;STATEN ISLAND;PO BOX;PRIMARY
10314;NY;STATEN ISLAND;STANDARD;PRIMARY
11507;NY;ALBERTSON;STANDARD;PRIMARY
11930;NY;AMAGANSETT;PO BOX;PRIMARY
11930;NY;BEACH HAMPTON;PO BOX;NOT ACCEPTABLE
11930;NY;PROMISED LAND;PO BOX;NOT ACCEPTABLE
11701;NY;AMITYVILLE;STANDARD;PRIMARY
11701;NY;AMITY HARBOR;STANDARD;ACCEPTABLE
11701;NY;N AMITYVILLE;STANDARD;NOT ACCEPTABLE
11701;NY;NORTH AMITYVILLE;STANDARD;NOT ACCEPTABLE
11931;NY;AQUEBOGUE;PO BOX;PRIMARY
11509;NY;ATLANTIC BEACH;STANDARD;PRIMARY
11509;NY;ATLANTIC BCH;STANDARD;ACCEPTABLE
11702;NY;BABYLON;STANDARD;PRIMARY
11702;NY;CAPTREE IS;STANDARD;ACCEPTABLE
11702;NY;CAPTREE ISLAND;STANDARD;ACCEPTABLE
11702;NY;GILGO BEACH;STANDARD;ACCEPTABLE
11702;NY;OAK BEACH;STANDARD;ACCEPTABLE
11702;NY;OAK ISLAND;STANDARD;ACCEPTABLE
11702;NY;W GILGO BEACH;STANDARD;ACCEPTABLE
11702;NY;WEST GILGO BEACH;STANDARD;ACCEPTABLE
11703;NY;NORTH BABYLON;STANDARD;PRIMARY
11703;NY;BABYLON;STANDARD;ACCEPTABLE
11703;NY;N BABYLON;STANDARD;NOT ACCEPTABLE
11704;NY;WEST BABYLON;STANDARD;PRIMARY
11704;NY;BABYLON;STANDARD;ACCEPTABLE
11704;NY;W BABYLON;STANDARD;NOT ACCEPTABLE
11707;NY;WEST BABYLON;PO BOX;PRIMARY
11707;NY;BABYLON;PO BOX;ACCEPTABLE
11707;NY;W BABYLON;PO BOX;NOT ACCEPTABLE
11510;NY;BALDWIN;STANDARD;PRIMARY
11510;NY;N BALDWIN;STANDARD;ACCEPTABLE
11510;NY;NORTH BALDWIN;STANDARD;ACCEPTABLE
11510;NY;BALDWIN HARBOR;STANDARD;NOT ACCEPTABLE
11705;NY;BAYPORT;STANDARD;PRIMARY
11705;NY;BAY PORT;STANDARD;NOT ACCEPTABLE
11706;NY;BAY SHORE;STANDARD;PRIMARY
11706;NY;FAIR HARBOR;STANDARD;ACCEPTABLE
11706;NY;KISMET;STANDARD;ACCEPTABLE
11706;NY;POINT O WOODS;STANDARD;ACCEPTABLE
11706;NY;SALTAIRE;STANDARD;ACCEPTABLE
11706;NY;BAYSHORE;STANDARD;NOT ACCEPTABLE
11706;NY;N BAY SHORE;STANDARD;NOT ACCEPTABLE
11706;NY;NORTH BAY SHORE;STANDARD;NOT ACCEPTABLE
11706;NY;W BAY SHORE;STANDARD;NOT ACCEPTABLE
11706;NY;WEST BAY SHORE;STANDARD;NOT ACCEPTABLE
11709;NY;BAYVILLE;STANDARD;PRIMARY
11710;NY;BELLMORE;STANDARD;PRIMARY
11710;NY;N BELLMORE;STANDARD;ACCEPTABLE
11710;NY;NORTH BELLMORE;STANDARD;ACCEPTABLE
11713;NY;BELLPORT;STANDARD;PRIMARY
11713;NY;N BELLPORT;STANDARD;NOT ACCEPTABLE
11713;NY;NORTH BELLPORT;STANDARD;NOT ACCEPTABLE
11714;NY;BETHPAGE;STANDARD;PRIMARY
11715;NY;BLUE POINT;STANDARD;PRIMARY
11716;NY;BOHEMIA;STANDARD;PRIMARY
11717;NY;BRENTWOOD;STANDARD;PRIMARY
11717;NY;EDGEWOOD;STANDARD;ACCEPTABLE
11717;NY;W BRENTWOOD;STANDARD;ACCEPTABLE
11717;NY;WEST BRENTWOOD;STANDARD;ACCEPTABLE
11717;NY;PINE AIR;STANDARD;NOT ACCEPTABLE
11932;NY;BRIDGEHAMPTON;PO BOX;PRIMARY
11932;NY;BRIDGE HAMPTON;PO BOX;NOT ACCEPTABLE
11718;NY;BRIGHTWATERS;STANDARD;PRIMARY
11719;NY;BROOKHAVEN;STANDARD;PRIMARY
11719;NY;S HAVEN;STANDARD;NOT ACCEPTABLE
11933;NY;CALVERTON;STANDARD;PRIMARY
11933;NY;BAITING HOLLO;STANDARD;ACCEPTABLE
11933;NY;BAITING HOLLOW;STANDARD;ACCEPTABLE
11514;NY;CARLE PLACE;STANDARD;PRIMARY
11516;NY;CEDARHURST;STANDARD;PRIMARY
11720;NY;CENTEREACH;STANDARD;PRIMARY
11720;NY;S SETAUKET;STANDARD;ACCEPTABLE
11720;NY;SOUTH SETAUKET;STANDARD;ACCEPTABLE
11934;NY;CENTER MORICHES;STANDARD;PRIMARY
11934;NY;CTR MORICHES;STANDARD;ACCEPTABLE
11721;NY;CENTERPORT;STANDARD;PRIMARY
11721;NY;CENTER PORT;STANDARD;NOT ACCEPTABLE
11722;NY;CENTRAL ISLIP;STANDARD;PRIMARY
11722;NY;S HAUPPAUGE;STANDARD;NOT ACCEPTABLE
11722;NY;SOUTH HAUPPAUGE;STANDARD;NOT ACCEPTABLE
11749;NY;ISLANDIA;STANDARD;PRIMARY
11749;NY;CENTRAL ISLIP;STANDARD;ACCEPTABLE
11749;NY;HAUPPAUGE;STANDARD;ACCEPTABLE
11749;NY;RONKONKOMA;STANDARD;ACCEPTABLE
11760;NY;ISLANDIA;PO BOX;PRIMARY
11760;NY;CENTRAL ISLIP;PO BOX;NOT ACCEPTABLE
11724;NY;COLD SPRING HARBOR;STANDARD;PRIMARY
11724;NY;COLD SPG HBR;STANDARD;ACCEPTABLE
11725;NY;COMMACK;STANDARD;PRIMARY
11726;NY;COPIAGUE;STANDARD;PRIMARY
11726;NY;MARCONIVILLE;STANDARD;NOT ACCEPTABLE
11727;NY;CORAM;STANDARD;PRIMARY
11935;NY;CUTCHOGUE;STANDARD;PRIMARY
11935;NY;NASSAU POINT;STANDARD;NOT ACCEPTABLE
11729;NY;DEER PARK;STANDARD;PRIMARY
11729;NY;DEERPARK;STANDARD;NOT ACCEPTABLE
11937;NY;EAST HAMPTON;STANDARD;PRIMARY
11937;NY;E HAMPTON;STANDARD;NOT ACCEPTABLE
11730;NY;EAST ISLIP;STANDARD;PRIMARY
11730;NY;E ISLIP;STANDARD;NOT ACCEPTABLE
11939;NY;EAST MARION;STANDARD;PRIMARY
11939;NY;E MARION;STANDARD;NOT ACCEPTABLE
11554;NY;EAST MEADOW;STANDARD;PRIMARY
11554;NY;E MEADOW;STANDARD;NOT ACCEPTABLE
11940;NY;EAST MORICHES;STANDARD;PRIMARY
11940;NY;E MORICHES;STANDARD;NOT ACCEPTABLE
11731;NY;EAST NORTHPORT;STANDARD;PRIMARY
11731;NY;E NORTHPORT;STANDARD;ACCEPTABLE
11731;NY;ELWOOD;STANDARD;ACCEPTABLE
11732;NY;EAST NORWICH;STANDARD;PRIMARY
11732;NY;E NORWICH;STANDARD;NOT ACCEPTABLE
11732;NY;MUTTONTOWN;STANDARD;NOT ACCEPTABLE
11732;NY;UPPER BROOKVILLE;STANDARD;NOT ACCEPTABLE
11941;NY;EASTPORT;STANDARD;PRIMARY
11942;NY;EAST QUOGUE;STANDARD;PRIMARY
11942;NY;E QUOGUE;STANDARD;NOT ACCEPTABLE
11518;NY;EAST ROCKAWAY;STANDARD;PRIMARY
11518;NY;E ROCKAWAY;STANDARD;NOT ACCEPTABLE
11733;NY;EAST SETAUKET;STANDARD;PRIMARY
11733;NY;SETAUKET;STANDARD;ACCEPTABLE
11733;NY;E SETAUKET;STANDARD;NOT ACCEPTABLE
11733;NY;OLD FIELD;STANDARD;NOT ACCEPTABLE
11733;NY;POQUOTT;STANDARD;NOT ACCEPTABLE
11733;NY;STRONGS NECK;STANDARD;NOT ACCEPTABLE
11735;NY;FARMINGDALE;STANDARD;PRIMARY
11735;NY;S FARMINGDALE;STANDARD;ACCEPTABLE
11735;NY;SOUTH FARMINGDALE;STANDARD;ACCEPTABLE
11735;NY;E FARMINGDALE;STANDARD;NOT ACCEPTABLE
11735;NY;EAST FARMINGDALE;STANDARD;NOT ACCEPTABLE
11736;NY;FARMINGDALE;UNIQUE;PRIMARY
11736;NY;CREATIVE MAILING SERVICE;UNIQUE;NOT ACCEPTABLE
11737;NY;FARMINGDALE;STANDARD;PRIMARY
11738;NY;FARMINGVILLE;STANDARD;PRIMARY
11520;NY;FREEPORT;STANDARD;PRIMARY
11530;NY;GARDEN CITY;STANDARD;PRIMARY
11530;NY;GARDEN CITY S;STANDARD;ACCEPTABLE
11530;NY;GARDEN CITY SOUTH;STANDARD;ACCEPTABLE
11530;NY;STEWART MANOR;STANDARD;ACCEPTABLE
11530;NY;MITCHELL FIELD;STANDARD;NOT ACCEPTABLE
11530;NY;ROOSEVELT FIELD;STANDARD;NOT ACCEPTABLE
11531;NY;GARDEN CITY;PO BOX;PRIMARY
11531;NY;ROOSEVELT FIELD;PO BOX;NOT ACCEPTABLE
11535;NY;GARDEN CITY;UNIQUE;PRIMARY
11535;NY;ABMPS;UNIQUE;NOT ACCEPTABLE
11599;NY;GARDEN CITY;STANDARD;PRIMARY
11542;NY;GLEN COVE;STANDARD;PRIMARY
11545;NY;GLEN HEAD;STANDARD;PRIMARY
11545;NY;BROOKVILLE;STANDARD;NOT ACCEPTABLE
11545;NY;MUTTONTOWN;STANDARD;NOT ACCEPTABLE
11545;NY;OLD BROOKVILLE;STANDARD;NOT ACCEPTABLE
11545;NY;ROSLYN HARBOR;STANDARD;NOT ACCEPTABLE
11545;NY;UPPER BROOKVILLE;STANDARD;NOT ACCEPTABLE
11547;NY;GLENWOOD LANDING;PO BOX;PRIMARY
11547;NY;GLENWOOD LNDG;PO BOX;ACCEPTABLE
11739;NY;GREAT RIVER;PO BOX;PRIMARY
11740;NY;GREENLAWN;STANDARD;PRIMARY
11944;NY;GREENPORT;STANDARD;PRIMARY
11548;NY;GREENVALE;STANDARD;PRIMARY
11548;NY;BROOKVILLE;STANDARD;NOT ACCEPTABLE
11548;NY;E HILLS;STANDARD;NOT ACCEPTABLE
11548;NY;EAST HILLS;STANDARD;NOT ACCEPTABLE
11548;NY;OLD BROOKVILLE;STANDARD;NOT ACCEPTABLE
11548;NY;ROSLYN HARBOR;STANDARD;NOT ACCEPTABLE
11946;NY;HAMPTON BAYS;STANDARD;PRIMARY
11549;NY;HEMPSTEAD;UNIQUE;PRIMARY
11549;NY;HOFSTRA UNIV;UNIQUE;ACCEPTABLE
11549;NY;HOFFMEISTER;UNIQUE;NOT ACCEPTABLE
11550;NY;HEMPSTEAD;STANDARD;PRIMARY
11550;NY;S HEMPSTEAD;STANDARD;ACCEPTABLE
11550;NY;SOUTH HEMPSTEAD;STANDARD;ACCEPTABLE
11551;NY;HEMPSTEAD;PO BOX;PRIMARY
11557;NY;HEWLETT;STANDARD;PRIMARY
11557;NY;HEWLETT BAY;STANDARD;NOT ACCEPTABLE
11557;NY;HEWLETT BAY PARK;STANDARD;NOT ACCEPTABLE
11557;NY;HEWLETT HARBOR;STANDARD;NOT ACCEPTABLE
11801;NY;HICKSVILLE;STANDARD;PRIMARY
11802;NY;HICKSVILLE;PO BOX;PRIMARY
11803;NY;PLAINVIEW;STANDARD;PRIMARY
11803;NY;HICKSVILLE;STANDARD;NOT ACCEPTABLE
11804;NY;OLD BETHPAGE;STANDARD;PRIMARY
11804;NY;HICKSVILLE;STANDARD;NOT ACCEPTABLE
11815;NY;HICKSVILLE;UNIQUE;PRIMARY
11815;NY;L I POWER AUTHORITY;UNIQUE;NOT ACCEPTABLE
11819;NY;HICKSVILLE;UNIQUE;PRIMARY
11819;NY;CHASE BANK;UNIQUE;NOT ACCEPTABLE
11854;NY;HICKSVILLE;UNIQUE;PRIMARY
11854;NY;HICKSVILLE FIRMS;UNIQUE;NOT ACCEPTABLE
11741;NY;HOLBROOK;STANDARD;PRIMARY
00501;NY;HOLTSVILLE;UNIQUE;PRIMARY
00501;NY;I R S SERVICE CENTER;UNIQUE;NOT ACCEPTABLE
00544;NY;HOLTSVILLE;UNIQUE;PRIMARY
00544;NY;IRS SERVICE CENTER;UNIQUE;NOT ACCEPTABLE
11742;NY;HOLTSVILLE;STANDARD;PRIMARY
11743;NY;HUNTINGTON;STANDARD;PRIMARY
11743;NY;HALESITE;STANDARD;ACCEPTABLE
11743;NY;LLOYD HARBOR;STANDARD;ACCEPTABLE
11743;NY;BAY HILLS;STANDARD;NOT ACCEPTABLE
11743;NY;BAYCREST;STANDARD;NOT ACCEPTABLE
11743;NY;BEECH CROFT;STANDARD;NOT ACCEPTABLE
11743;NY;COLD SPRING HILLS;STANDARD;NOT ACCEPTABLE
11743;NY;HARBOR HEIGHTS;STANDARD;NOT ACCEPTABLE
11743;NY;HUNT;STANDARD;NOT ACCEPTABLE
11743;NY;HUNTINGTON BAY;STANDARD;NOT ACCEPTABLE
11743;NY;KNOLLWOOD BEACH;STANDARD;NOT ACCEPTABLE
11743;NY;LLOYD NECK;STANDARD;NOT ACCEPTABLE
11743;NY;W HILLS;STANDARD;NOT ACCEPTABLE
11743;NY;WEST HILLS;STANDARD;NOT ACCEPTABLE
11743;NY;WINCOMA;STANDARD;NOT ACCEPTABLE
11746;NY;HUNTINGTON STATION;STANDARD;PRIMARY
11746;NY;DIX HILLS;STANDARD;ACCEPTABLE
11746;NY;HUNTINGTN STA;STANDARD;ACCEPTABLE
11746;NY;S HUNTINGTON;STANDARD;NOT ACCEPTABLE
11746;NY;SO HUNTINGTON;STANDARD;NOT ACCEPTABLE
11746;NY;SOUTH HUNTINGTON;STANDARD;NOT ACCEPTABLE
11747;NY;MELVILLE;STANDARD;PRIMARY
11747;NY;HUNTINGTN STA;STANDARD;ACCEPTABLE
11747;NY;HUNTINGTON STATION;STANDARD;ACCEPTABLE
11747;NY;DIX HILLS;STANDARD;NOT ACCEPTABLE
11775;NY;MELVILLE;UNIQUE;PRIMARY
11775;NY;DON JAGODA ASSC INC;UNIQUE;NOT ACCEPTABLE
11558;NY;ISLAND PARK;STANDARD;PRIMARY
11558;NY;BARNUM ISLAND;STANDARD;NOT ACCEPTABLE
11558;NY;HARBOR ISLAND;STANDARD;NOT ACCEPTABLE
11558;NY;HARBOR ISLE;STANDARD;NOT ACCEPTABLE
11751;NY;ISLIP;STANDARD;PRIMARY
11751;NY;BAYBERRY POINT;STANDARD;NOT ACCEPTABLE
11751;NY;ISLIP MANOR;STANDARD;NOT ACCEPTABLE
11752;NY;ISLIP TERRACE;STANDARD;PRIMARY
11947;NY;JAMESPORT;PO BOX;PRIMARY
11753;NY;JERICHO;STANDARD;PRIMARY
11753;NY;MUTTONTOWN;STANDARD;NOT ACCEPTABLE
11853;NY;JERICHO;UNIQUE;PRIMARY
11853;NY;CHASE BANK;UNIQUE;NOT ACCEPTABLE
11754;NY;KINGS PARK;STANDARD;PRIMARY
11754;NY;SAN REMO;STANDARD;NOT ACCEPTABLE
11755;NY;LAKE GROVE;STANDARD;PRIMARY
11755;NY;LK GROVE;STANDARD;NOT ACCEPTABLE
11948;NY;LAUREL;STANDARD;PRIMARY
11559;NY;LAWRENCE;STANDARD;PRIMARY
11559;NY;MEADOWMERE PARK;STANDARD;NOT ACCEPTABLE
11756;NY;LEVITTOWN;STANDARD;PRIMARY
11756;NY;ISLAND TREES;STANDARD;NOT ACCEPTABLE
11756;NY;PLAINEDGE;STANDARD;NOT ACCEPTABLE
11757;NY;LINDENHURST;STANDARD;PRIMARY
11757;NY;HEER PARK;STANDARD;NOT ACCEPTABLE
11757;NY;N LINDENHURST;STANDARD;NOT ACCEPTABLE
11757;NY;NORTH LINDENHURST;STANDARD;NOT ACCEPTABLE
11560;NY;LOCUST VALLEY;STANDARD;PRIMARY
11560;NY;LATTINGTOWN;STANDARD;NOT ACCEPTABLE
11560;NY;MATINECOCK;STANDARD;NOT ACCEPTABLE
11561;NY;LONG BEACH;STANDARD;PRIMARY
11561;NY;E ATLANTC BCH;STANDARD;ACCEPTABLE
11561;NY;E ATLANTIC BEACH;STANDARD;ACCEPTABLE
11561;NY;EAST ATLANTIC BEACH;STANDARD;ACCEPTABLE
11561;NY;LIDO BEACH;STANDARD;ACCEPTABLE
11563;NY;LYNBROOK;STANDARD;PRIMARY
11565;NY;MALVERNE;STANDARD;PRIMARY
11949;NY;MANORVILLE;STANDARD;PRIMARY
11758;NY;MASSAPEQUA;STANDARD;PRIMARY
11758;NY;N MASSAPEQUA;STANDARD;ACCEPTABLE
11758;NY;NORTH MASSAPEQUA;STANDARD;ACCEPTABLE
11758;NY;E MASSAPEQUA;STANDARD;NOT ACCEPTABLE
11758;NY;EAST MASSAPEQUA;STANDARD;NOT ACCEPTABLE
11762;NY;MASSAPEQUA PARK;STANDARD;PRIMARY
11762;NY;MASSAPEQUA PK;STANDARD;ACCEPTABLE
11762;NY;BAR HARBOR;STANDARD;NOT ACCEPTABLE
11950;NY;MASTIC;STANDARD;PRIMARY
11950;NY;MANOR PARK;STANDARD;NOT ACCEPTABLE
11950;NY;RIVERS EDGE;STANDARD;NOT ACCEPTABLE
11951;NY;MASTIC BEACH;STANDARD;PRIMARY
11951;NY;OLD MASTIC;STANDARD;NOT ACCEPTABLE
11951;NY;VILLAGE OF MASTIC BEACH;STANDARD;NOT ACCEPTABLE
11952;NY;MATTITUCK;STANDARD;PRIMARY
11763;NY;MEDFORD;STANDARD;PRIMARY
11763;NY;GORDON HEIGHTS;STANDARD;NOT ACCEPTABLE
11566;NY;MERRICK;STANDARD;PRIMARY
11566;NY;N MERRICK;STANDARD;ACCEPTABLE
11566;NY;NORTH MERRICK;STANDARD;ACCEPTABLE
11953;NY;MIDDLE ISLAND;STANDARD;PRIMARY
11764;NY;MILLER PLACE;STANDARD;PRIMARY
11765;NY;MILL NECK;STANDARD;PRIMARY
11501;NY;MINEOLA;STANDARD;PRIMARY
11954;NY;MONTAUK;STANDARD;PRIMARY
11954;NY;HITHER PLAINS;STANDARD;NOT ACCEPTABLE
11955;NY;MORICHES;STANDARD;PRIMARY
11766;NY;MOUNT SINAI;STANDARD;PRIMARY
11766;NY;MT SINAI;STANDARD;NOT ACCEPTABLE
11767;NY;NESCONSET;STANDARD;PRIMARY
11956;NY;NEW SUFFOLK;PO BOX;PRIMARY
11768;NY;NORTHPORT;STANDARD;PRIMARY
11768;NY;FORT SALONGA;STANDARD;ACCEPTABLE
11768;NY;ASHAROKEN;STANDARD;NOT ACCEPTABLE
11768;NY;CRAB MEADOW;STANDARD;NOT ACCEPTABLE
11768;NY;EATONS NECK;STANDARD;NOT ACCEPTABLE
11768;NY;SUNKEN MEADOW;STANDARD;NOT ACCEPTABLE
11769;NY;OAKDALE;STANDARD;PRIMARY
11770;NY;OCEAN BEACH;PO BOX;PRIMARY
11770;NY;CORNEIL ESTATES;PO BOX;NOT ACCEPTABLE
11770;NY;FIRE ISLAND;PO BOX;NOT ACCEPTABLE
11770;NY;OCEAN BAY PARK;PO BOX;NOT ACCEPTABLE
11770;NY;SEAVIEW;PO BOX;NOT ACCEPTABLE
11957;NY;ORIENT;STANDARD;PRIMARY
11957;NY;ORIENT POINT;STANDARD;NOT ACCEPTABLE
11771;NY;OYSTER BAY;STANDARD;PRIMARY
11771;NY;CENTRE ISLAND;STANDARD;NOT ACCEPTABLE
11771;NY;COVE NECK;STANDARD;NOT ACCEPTABLE
11771;NY;LAUREL HOLLOW;STANDARD;NOT ACCEPTABLE
11771;NY;MUTTONTOWN;STANDARD;NOT ACCEPTABLE
11771;NY;OYSTER BAY COVE;STANDARD;NOT ACCEPTABLE
11771;NY;UPPER BROOKVILLE;STANDARD;NOT ACCEPTABLE
11772;NY;PATCHOGUE;STANDARD;PRIMARY
11772;NY;DAVIS PARK;STANDARD;ACCEPTABLE
11772;NY;E PATCHOGUE;STANDARD;ACCEPTABLE
11772;NY;EAST PATCHOGUE;STANDARD;ACCEPTABLE
11772;NY;CANAAN LAKE;STANDARD;NOT ACCEPTABLE
11772;NY;N PATCHOGUE;STANDARD;NOT ACCEPTABLE
11772;NY;NORTH PATCHOGUE;STANDARD;NOT ACCEPTABLE
11958;NY;PECONIC;STANDARD;PRIMARY
11569;NY;POINT LOOKOUT;PO BOX;PRIMARY
11569;NY;PT LOOKOUT;PO BOX;NOT ACCEPTABLE
11776;NY;PORT JEFFERSON STATION;STANDARD;PRIMARY
11776;NY;PORT JEFF STA;STANDARD;ACCEPTABLE
11776;NY;P J S;STANDARD;NOT ACCEPTABLE
11776;NY;PJS;STANDARD;NOT ACCEPTABLE
11776;NY;PRT JEFF STA;STANDARD;NOT ACCEPTABLE
11776;NY;PRT JEFFERSON STATION;STANDARD;NOT ACCEPTABLE
11776;NY;TERRYVILLE;STANDARD;NOT ACCEPTABLE
11777;NY;PORT JEFFERSON;STANDARD;PRIMARY
11777;NY;PORT JEFF STA;STANDARD;ACCEPTABLE
11777;NY;PORT JEFFERSON STATION;STANDARD;ACCEPTABLE
11777;NY;PRT JEFFERSON;STANDARD;ACCEPTABLE
11777;NY;BELLE TERRE;STANDARD;NOT ACCEPTABLE
11777;NY;P J S;STANDARD;NOT ACCEPTABLE
11777;NY;PJS;STANDARD;NOT ACCEPTABLE
11777;NY;PT JEFFERSON STATION;STANDARD;NOT ACCEPTABLE
11959;NY;QUOGUE;PO BOX;PRIMARY
11960;NY;REMSENBURG;PO BOX;PRIMARY
11961;NY;RIDGE;STANDARD;PRIMARY
11961;NY;LAKE PANAMOKA;STANDARD;NOT ACCEPTABLE
11961;NY;PANAMOKA;STANDARD;NOT ACCEPTABLE
11901;NY;RIVERHEAD;STANDARD;PRIMARY
11901;NY;FLANDERS;STANDARD;ACCEPTABLE
11901;NY;NORTHAMPTON;STANDARD;NOT ACCEPTABLE
11570;NY;ROCKVILLE CENTRE;STANDARD;PRIMARY
11570;NY;ROCKVILLE CTR;STANDARD;ACCEPTABLE
11570;NY;LAKEVIEW;STANDARD;NOT ACCEPTABLE
11570;NY;ROCKVILLE CENTER;STANDARD;NOT ACCEPTABLE
11570;NY;RVC;STANDARD;NOT ACCEPTABLE
11571;NY;ROCKVILLE CENTRE;PO BOX;PRIMARY
11571;NY;ROCKVILLE CTR;PO BOX;ACCEPTABLE
11571;NY;ROCKVILLE CENTER;PO BOX;NOT ACCEPTABLE
11571;NY;RVC;PO BOX;NOT ACCEPTABLE
11572;NY;OCEANSIDE;STANDARD;PRIMARY
11572;NY;ROCKVILLE CENTRE;STANDARD;ACCEPTABLE
11572;NY;ROCKVILLE CTR;STANDARD;ACCEPTABLE
11572;NY;ROCKVILLE CENTER;STANDARD;NOT ACCEPTABLE
11572;NY;RVC;STANDARD;NOT ACCEPTABLE
11778;NY;ROCKY POINT;STANDARD;PRIMARY
11779;NY;RONKONKOMA;STANDARD;PRIMARY
11779;NY;LAKE RONKONKOMA;STANDARD;ACCEPTABLE
11779;NY;LK RONKONKOMA;STANDARD;ACCEPTABLE
11779;NY;LAKE RONKONKOMA HEIGHTS;STANDARD;NOT ACCEPTABLE
11575;NY;ROOSEVELT;STANDARD;PRIMARY
11576;NY;ROSLYN;STANDARD;PRIMARY
11576;NY;E HILLS;STANDARD;NOT ACCEPTABLE
11576;NY;EAST HILLS;STANDARD;NOT ACCEPTABLE
11576;NY;ROSLYN ESTATES;STANDARD;NOT ACCEPTABLE
11576;NY;ROSLYN HARBOR;STANDARD;NOT ACCEPTABLE
11577;NY;ROSLYN HEIGHTS;STANDARD;PRIMARY
11577;NY;ROSLYN HTS;STANDARD;ACCEPTABLE
11577;NY;E HILLS;STANDARD;NOT ACCEPTABLE
11577;NY;EAST HILLS;STANDARD;NOT ACCEPTABLE
11962;NY;SAGAPONACK;PO BOX;PRIMARY
11963;NY;SAG HARBOR;STANDARD;PRIMARY
11963;NY;BAY POINT;STANDARD;NOT ACCEPTABLE
11963;NY;N HAVEN;STANDARD;NOT ACCEPTABLE
11963;NY;NORTH HAVEN;STANDARD;NOT ACCEPTABLE
11963;NY;PINE NECK;STANDARD;NOT ACCEPTABLE
11780;NY;SAINT JAMES;STANDARD;PRIMARY
11780;NY;BOX HILL;STANDARD;NOT ACCEPTABLE
11780;NY;DEER WELLS;STANDARD;NOT ACCEPTABLE
11780;NY;FLOWERFIELD;STANDARD;NOT ACCEPTABLE
11780;NY;HEAD OF THE HARBOR;STANDARD;NOT ACCEPTABLE
11780;NY;NISSEQUOGUE;STANDARD;NOT ACCEPTABLE
11780;NY;ST JAMES;STANDARD;NOT ACCEPTABLE
11782;NY;SAYVILLE;STANDARD;PRIMARY
11782;NY;CHERRY GROVE;STANDARD;ACCEPTABLE
11782;NY;FIRE IS PINES;STANDARD;ACCEPTABLE
11782;NY;FIRE ISLAND PINES;STANDARD;ACCEPTABLE
11579;NY;SEA CLIFF;STANDARD;PRIMARY
11783;NY;SEAFORD;STANDARD;PRIMARY
11784;NY;SELDEN;STANDARD;PRIMARY
